CountryName,Avg_Stringency,Max_Stringency,Std_Stringency,Avg_GovResponse,Total_Cases,Total_Deaths,Avg_Containment,CaseFatalityRate,Cluster
Morocco,53.79559306569343,93.52,24.86468387337426,51.1391605839416,1271595.0,16294.0,54.91297445255475,1.2813828302250323,1
Mozambique,43.838777372262776,80.56,20.10814878690321,38.28153284671533,230970.0,2230.0,43.75107664233577,0.965493354115253,2
Myanmar,63.73446167883212,90.74,21.090615067153873,59.965364963503646,633683.0,19490.0,63.377956204379565,3.0756703272772032,1
Namibia,35.317226277372264,87.04,21.852659831375888,38.73686131386861,170295.0,4082.0,43.54565693430657,2.3970169411902877,2
Nepal,51.18641423357664,97.22,24.79115491125282,52.25762773722628,1001000.0,12019.0,52.457782846715325,1.2006993006993008,1
Netherlands,42.89692518248175,82.41,25.40401106534352,49.79916058394161,8569095.0,22990.0,49.020474452554744,0.26828970853981665,2
New Zealand,34.68584854014599,96.3,25.616102737574472,44.1854197080292,2094354.0,2331.0,43.410638686131385,0.11129923594578567,2
Nicaragua,11.33389598540146,24.07,4.891654365652449,16.319908759124086,15365.0,245.0,18.17478102189781,1.5945330296127564,0
Niger,21.35059306569343,66.67,12.322052129781303,26.48132299270073,9473.0,314.0,28.072162408759123,3.314683838277209,0
Nigeria,40.78118613138686,85.65,22.599270434299086,40.159607664233576,266381.0,3155.0,45.2822901459854,1.1843937818387948,2
Norway,35.55030109489051,79.63,22.994457334941337,39.11899635036496,1475077.0,4670.0,39.98471715328467,0.3165936422302022,2
Oman,46.28791058394161,100.0,28.726688997246278,47.64839416058394,399154.0,4628.0,50.230520072992704,1.1594522414907529,1
Pakistan,52.255337591240874,96.3,18.124044824463734,56.13856751824818,1575772.0,30636.0,55.16516423357664,1.944189895492495,1
Palestine,51.668147810218976,96.3,32.987968072781094,43.54438868613139,703228.0,5708.0,48.55332116788321,0.8116855415313383,1
Panama,49.97462591240876,93.52,28.42980645092573,52.801140510948905,1023778.0,8567.0,54.854060218978105,0.8368025099191427,1
Papua New Guinea,45.198841240875915,83.8,18.881012840169966,44.56283759124088,46663.0,669.0,46.88556569343066,1.4336840751773354,2
Paraguay,43.67991788321168,94.44,25.90931219720169,43.39877737226277,792215.0,19688.0,46.22902372262774,2.48518394627721,2
Peru,53.61492700729927,96.3,26.622917867764905,54.739589416058394,4458643.0,218232.0,56.36443430656934,4.89458339678687,1
Philippines,58.48186131386861,100.0,23.909430401059794,56.342563868613134,4064443.0,65385.0,62.441624087591244,1.6087075153963286,1
Poland,39.7922901459854,87.04,25.154301838065134,42.62731751824818,6368479.0,118533.0,41.97254562043796,1.8612450476793596,2
Portugal,43.69991788321168,87.96,26.182520982825213,49.42247262773723,5554058.0,25714.0,50.051961678832114,0.4629768000262151,2
Puerto Rico,42.504060218978104,93.52,27.80466626900268,47.228768248175186,1054239.0,5541.0,49.37876824817518,0.5255923941345368,2
Qatar,52.49036496350365,87.96,23.21390094198525,54.09099452554745,489428.0,685.0,57.22675182481751,0.13995929942708632,1
Romania,44.32344890510949,87.04,26.580001813481733,50.826076642335764,3308480.0,67374.0,48.896231751824814,2.036403423928813,1
Russia,41.216824817518244,87.04,18.339048997376818,45.854817518248176,21490515.0,385789.0,47.144206204379564,1.7951593993908475,2
Rwanda,53.72778284671533,90.74,21.264442593776934,53.25810218978102,132920.0,1467.0,56.60332116788321,1.103671381281974,1
San Marino,36.44386861313869,92.59,24.021338744246247,36.699416058394156,23008.0,121.0,38.23657846715329,0.525904033379694,2
Saudi Arabia,45.57132299270073,94.44,23.56244957034267,50.480136861313866,827004.0,9518.0,53.2415693430657,1.1509013257493312,1
Senegal,26.638357664233578,77.78,19.674215145527587,35.38117700729927,88900.0,1988.0,38.15744525547445,2.236220472440945,0
Serbia,37.32671532846715,100.0,23.309655188358455,45.17526459854015,2446253.0,17519.0,44.44732664233576,0.7161565054800137,2
Seychelles,46.04629562043795,93.52,26.097628471487898,46.340319343065694,50355.0,172.0,50.55567518248175,0.34157481878661505,1
Sierra Leone,42.7331295620438,88.89,15.763383492977285,42.47391423357664,7760.0,126.0,48.042901459854015,1.6237113402061858,2
Singapore,43.58701642335767,82.41,16.168195228128926,61.30891423357665,2202214.0,1711.0,57.270474452554744,0.07769453831462338,1
Slovak Republic,38.97985401459854,87.04,24.213104930793744,51.8128102189781,2657292.0,20823.0,48.71183394160584,0.7836173066414981,2
Slovenia,40.581213503649636,89.81,26.14622745491665,46.07691605839416,1307442.0,7008.0,46.6386405109489,0.5360084806821258,2
Solomon Islands,36.55576642335767,86.66,19.007424421955516,30.641021897810216,24575.0,153.0,33.53293795620438,0.6225839267548322,0
Somalia,29.884972627737227,73.61,17.00878618502315,31.67324817518248,27300.0,1361.0,35.1334306569343,4.985347985347985,0
South Africa,43.855291970802924,87.96,24.05404315033432,50.91621350364964,4049202.0,102568.0,51.30411496350365,2.533042313028592,1
South Korea,40.7510401459854,82.41,19.46258858299423,49.4232299270073,29116800.0,32219.0,51.735875912408765,0.1106543301461699,2
South Sudan,40.3363594890511,86.11,23.50014766832766,36.99001824817518,18368.0,138.0,41.30441605839416,0.7513066202090593,2
Spain,44.95896897810219,85.19,23.703457018835575,50.03190693430657,13684258.0,117095.0,48.299899635036496,0.8556912621787751,2
Sri Lanka,51.21667883211679,100.0,25.205243216060715,53.463795620437956,671891.0,16817.0,56.5266697080292,2.502935744041816,1
Sudan,29.446359489051094,87.04,27.290054775631173,28.404078467153283,63686.0,4994.0,31.19964416058394,7.8415978393995545,0
Suriname,54.247481751824814,100.0,27.38535376393599,50.24101277372263,81581.0,1393.0,53.73968065693431,1.7075054240570722,1
Sweden,36.689361313868616,71.13,24.172390619620277,36.92931569343065,2674862.0,21827.0,38.18946167883212,0.8160047135141926,0
Switzerland,36.35805656934306,73.15,22.384006059458073,42.03099452554745,4399516.0,14173.0,43.60266423357664,0.3221490727616402,2
Syria,37.512381386861314,87.04,20.881361204177814,30.647992700729926,57423.0,3163.0,35.027837591240875,5.508245824843703,0
Taiwan,29.85567518248175,76.85,14.449182672698457,43.417326642335766,8847360.0,15253.0,43.35863138686131,0.17240171079282407,0
Tajikistan,27.879781021897813,69.44,15.925934036318678,27.197135036496352,17786.0,125.0,28.98780109489051,0.7027999550208028,0
Tanzania,14.956158759124088,52.78,12.217713621813036,17.653421532846718,42351.0,845.0,18.079443430656934,1.9952303369459987,0
Thailand,42.96381386861314,76.85,20.624694226221642,46.32668795620438,4721808.0,33594.0,45.09429744525547,0.7114647609559728,2
Timor-Leste,36.23715328467153,87.04,23.432049478361705,38.12668795620438,23386.0,138.0,39.44461678832117,0.5900966390147951,2
Togo,43.53297445255475,73.15,17.340870952496232,45.798759124087596,39343.0,290.0,46.42455291970803,0.737106982182345,2
Tonga,45.605291970802924,96.3,19.77618768074581,37.95425182481752,16211.0,12.0,42.6053102189781,0.07402381099253594,2
Trinidad and Tobago,52.13927919708029,92.59,28.163223137113324,48.15854927007299,186033.0,4283.0,52.736487226277376,2.302279703063435,1
Tunisia,49.36921532846715,90.74,22.155232621988258,50.04644160583942,1147571.0,29284.0,50.460200729927,2.551824680128724,1
Turkey,42.12536496350365,80.56,26.008601669061743,44.590510948905106,16919638.0,101203.0,46.58747262773723,0.598139274610958,2
Uganda,53.76440693430657,93.52,24.036477967302304,48.33625,169985.0,3630.0,53.24008211678832,2.1354825425772863,1
Ukraine,41.495383211678835,88.89,26.205112409274168,44.99520072992701,5662732.0,118689.0,45.90906934306569,2.0959671056302858,2
United Arab Emirates,44.236423357664236,89.81,18.776888693881936,48.78550182481752,1047008.0,2348.0,52.14188868613139,0.22425807634707662,2
United Kingdom,41.40217883211679,87.96,28.543071578429778,46.98374635036496,24135080.0,216306.0,45.611370437956204,0.8962307147935701,2
United States,38.229495192307695,93.52,20.216538276543364,45.94173936692869,100765333.0,1092764.0,47.26737998315553,1.0844642373186024,2
United States Virgin Islands,37.45260948905109,68.52,13.838772642573527,46.987901459854015,23781.0,127.0,49.52246350364964,0.5340397796560279,2
Uruguay,37.462892335766426,75.93,23.185281371292927,44.44610401459854,1011988.0,7562.0,44.92374087591241,0.7472420621588398,2
Uzbekistan,38.66305656934306,93.52,23.84837600437632,40.628822992700734,249217.0,1637.0,40.39660583941606,0.6568572769915375,2
Vanuatu,29.245483576642336,85.19,23.198711650255337,28.270821167883213,12013.0,14.0,31.18811131386861,0.11654041455090318,0
Venezuela,55.20144160583941,97.22,34.049388251396024,49.676815693430655,550522.0,5832.0,51.85359489051095,1.0593582091178917,1
Vietnam,54.68280109489051,96.3,21.559979403346606,52.78077554744526,11525231.0,43186.0,57.801870437956204,0.37470832471817705,1
Yemen,25.444096715328467,66.67,18.093530292696826,20.958914233576643,11945.0,2159.0,23.954507299270073,18.07450816241105,3
Zambia,31.79153284671533,70.83,16.675374056714265,33.79800182481752,334425.0,4024.0,36.02279197080292,1.2032593257083053,0
Zimbabwe,53.75140510948905,87.96,22.489070852206286,48.025903284671536,259981.0,5637.0,53.81751824817518,2.168235371046346,1
